Date,Open.SBI,High.SBI,Low.SBI,Close.SBI,Adj Close.SBI,Volume.SBI,Open.RCOM,High.Rcom,Low.Rcom,Close.Rcom,Adj Close.Rcom,Volume.Rcom,Open.kcp,High.kcp,Low.kcp,Close.kcp,Adj Close.kcp,Volume.kcp,Open.HDFC,High.HDFC,Low.HDFC,Close.HDFC,Adj Close.HDFC,Volume.HDFC,Open.HATH,High.HATH,Low.HATH,Close.HATH,Adj Close.HATH,Volume.HATH
1/2/2018,309,309,301.350006,303.25,303.25,14797364,35.25,35.450001,31.15,32.400002,32.400002,285012342,141.899994,146.350006,140.149994,143.850006,143.850006,144552,1858.550049,1875,1858.550049,1872.349976,1872.349976,1194079,40.200001,40.200001,39.150002,39.25,39.25,14952
1/3/2018,305.299988,306.450012,302.149994,302.850006,302.850006,13857373,32,32.150002,30.1,30.549999,30.549999,233379852,144.800003,149,144,147.199997,147.199997,77579,1875,1878.25,1851.199951,1852.650024,1852.650024,1132822,39.25,40.599998,39.150002,39.700001,39.700001,48055
1/4/2018,304.5,310.200012,303.149994,308.5,308.5,24517099,30.5,34.900002,28.15,33.299999,33.299999,413019383,148.850006,170.100006,148.5,161.350006,161.350006,387032,1853,1865.5,1853,1859.900024,1859.900024,593444,39.900002,40.950001,39.200001,39.650002,39.650002,84826
1/5/2018,311.399994,311.399994,305.600006,306.350006,306.350006,14580575,34.599998,36.150002,33.349998,34,34,423033249,162,165.850006,157,157.949997,157.949997,107166,1863,1868.050049,1855.550049,1863.599976,1863.599976,717717,40.25,40.5,39.299999,39.900002,39.900002,36504
1/8/2018,307.200012,309.5,305,305.799988,305.799988,13557197,34.349998,34.799999,33.049999,33.900002,33.900002,145445206,159.600006,161.550003,155,156.649994,156.649994,60563,1865,1870.699951,1857.75,1860.599976,1860.599976,1142577,39.650002,40.450001,39.650002,39.75,39.75,15265
1/9/2018,307.5,309.5,303.299988,304.299988,304.299988,15574755,33.900002,33.900002,32.349998,32.700001,32.700001,103648196,156.649994,162.449997,151.899994,153.399994,153.399994,86461,1862,1869.849976,1855,1863.699951,1863.699951,1326382,39.799999,39.950001,39.049999,39.299999,39.299999,24398
1/10/2018,304.649994,305.850006,300,301.100006,301.100006,13064599,33.299999,34.099998,32.700001,33.200001,33.200001,108120944,154.5,157,153.350006,154.199997,154.199997,29001,1865.199951,1867.900024,1857.300049,1864.199951,1864.199951,1153972,39.150002,39.5,38.950001,39.049999,39.049999,23942
1/11/2018,300.899994,303,300,302.200012,302.200012,12298455,32.900002,33.599998,32.25,32.799999,32.799999,79351447,154.199997,158.449997,154,154.550003,154.550003,48663,1864.199951,1876,1856.25,1872.550049,1872.550049,1014774,38.900002,41.450001,38.799999,40.400002,40.400002,123386
1/12/2018,304.649994,304.649994,300.549988,302.25,302.25,17594228,32.700001,32.900002,30.6,31.299999,31.299999,90176118,157.5,158.649994,153,156.850006,156.850006,61232,1873,1878.150024,1860,1865.300049,1865.300049,1084177,40.700001,42.700001,39.950001,40.450001,40.450001,6258964
1/15/2018,303.950012,305.25,301.549988,302.600006,302.600006,18189668,31.4,32.099998,30.700001,31.549999,31.549999,68852507,158.449997,159.5,156,158.25,158.25,66172,1869.949951,1904.400024,1859.849976,1897.75,1897.75,3144111,42.099998,48.5,42.099998,46.450001,46.450001,8860777
1/16/2018,302.399994,303.350006,295.299988,296.149994,296.149994,18040940,31.65,33.099998,30.9,31.200001,31.200001,144438289,159.149994,159.350006,148,150.600006,150.600006,79379,1903.449951,1910,1885.25,1900.150024,1900.150024,1611346,47.900002,47.900002,45.099998,45.349998,45.349998,640268
1/17/2018,296,308.399994,292.600006,307.100006,307.100006,26277307,31.5,32.950001,30.299999,32.349998,32.349998,111211776,149.050003,154.949997,146.600006,150.050003,150.050003,43400,1897,1902.550049,1887,1890.5,1890.5,726374,46,46.5,42.200001,44,44,455416
1/18/2018,315,317.799988,300.5,303.25,303.25,40000111,32.950001,33.200001,27.6,29.35,29.35,126454099,150.050003,156,148.050003,150.149994,150.149994,57118,1924,1954,1918.050049,1934.300049,1934.300049,4162385,44.200001,44.799999,41.650002,41.900002,41.900002,324553
1/19/2018,303.950012,310,302.5,309.25,309.25,18461642,28.799999,29.950001,27.75,29.450001,29.450001,120503938,150.449997,151,147.25,149.399994,149.399994,29379,1935.150024,1959.900024,1919.25,1952.199951,1952.199951,2863997,41.150002,43.5,41.099998,42.099998,42.099998,138951
1/22/2018,308.350006,308.75,304.049988,306.5,306.5,12622645,29,29.35,28.299999,28.65,28.65,55758132,148.5,149,140.449997,147.699997,147.699997,34226,1960,1988,1953.150024,1963.349976,1963.349976,2212442,43,43.200001,41.5,42,42,158636
1/23/2018,306.399994,320.549988,306.350006,318.100006,318.100006,35252217,28.4,31.299999,28.35,29.25,29.25,146096411,147.699997,152,141,147.899994,147.899994,55668,1965,1966.699951,1943.300049,1951.300049,1951.300049,1261949,42.950001,48.349998,41.799999,45.150002,45.150002,4629978
1/24/2018,317.700012,331.600006,316.200012,329.899994,329.899994,38070520,28.700001,29.549999,28.6,28.75,28.75,57890888,148.300003,153.800003,146.100006,151.949997,151.949997,67177,1952.550049,1969,1950.599976,1957.650024,1957.650024,1197642,45.700001,46.700001,44.25,44.75,44.75,566371
1/25/2018,332.75,332.75,311.850006,313.149994,313.149994,42466150,28.9,29.200001,28,28.35,28.35,62098714,151.649994,151.75,147,147.75,147.75,18823,1953.900024,1980,1950.5,1974.949951,1974.949951,2180917,45.349998,45.349998,43.5,43.650002,43.650002,146313
1/29/2018,313.149994,316.899994,311,312.100006,312.100006,23600898,28.35,28.85,26.5,27.200001,27.200001,108933206,147.75,148.699997,145,145.850006,145.850006,18651,1974.949951,2006.949951,1974.949951,1999.650024,1999.650024,2058973,43.650002,43.849998,41.400002,41.75,41.75,169608
1/30/2018,312.049988,318.850006,311,313.549988,313.549988,25810404,28,32.400002,27.4,30.049999,30.049999,304197740,145.050003,148.649994,144.300003,145.399994,145.399994,45072,1997.800049,2001.900024,1984.150024,1995.5,1995.5,1599390,41.25,41.450001,39.200001,39.950001,39.950001,291904
1/31/2018,313,316.600006,307.850006,313.25,313.25,16409938,30.049999,31.049999,28.9,29.450001,29.450001,117149717,146.350006,146.600006,142.399994,145.699997,145.699997,25346,1989.400024,2013.5,1987,2005.699951,2005.699951,1735837,40,41.5,39.700001,39.950001,39.950001,304433
2/1/2018,316.899994,317.399994,305,306.049988,306.049988,19515991,29.450001,29.9,28.4,28.6,28.6,61128408,144,147.399994,140,140.449997,140.449997,45136,2006,2015,1985.300049,1991.150024,1991.150024,1630355,40,40.400002,37.849998,38.299999,38.299999,297901
2/2/2018,302.899994,305.75,295.5,297.350006,297.350006,23274673,28,28.25,24.5,26.1,26.1,98805318,140.300003,142.899994,125,131.300003,131.300003,93576,1986,1989.900024,1941.5,1948,1948,1836531,38,38.799999,33,36.75,36.75,357624
2/5/2018,292.649994,300.399994,290,298.049988,298.049988,18940578,24.75,26.75,22.950001,26.25,26.25,93472759,129,132,124.449997,128.949997,128.949997,89679,1918,1935.25,1905.849976,1913.849976,1913.849976,1981696,34.25,37.700001,34,36,36,167708
2/6/2018,285,297.299988,282.899994,291.75,291.75,30577205,24.4,25.4,23.700001,24.549999,24.549999,69365262,125,127.599998,116.650002,126.949997,126.949997,26883,1860,1912,1836.300049,1896.800049,1896.800049,2687445,34.75,37.400002,33,36.849998,36.849998,216105
2/7/2018,296.600006,297.899994,290,292.799988,292.799988,21463818,25,26.049999,24.75,25.15,25.15,70231788,131,134.199997,130.75,132.449997,132.449997,24296,1907,1907,1862.400024,1872.800049,1872.800049,2091243,39.599998,39.599998,36.349998,37.650002,37.650002,156007
2/8/2018,292.899994,303.299988,292.549988,301.399994,301.399994,18932796,25.5,27.25,25.200001,26.549999,26.549999,110606868,132.5,140,132.449997,138.5,138.5,49626,1884,1898.599976,1866.5,1880.949951,1880.949951,1292861,37.75,39.799999,37.299999,38.849998,38.849998,291481
2/9/2018,297,300.600006,295,296.399994,296.399994,15750824,25.4,28,25.25,27,27,104526292,136.5,139.600006,133,136.850006,136.850006,56575,1847.900024,1864.699951,1844.099976,1849.5,1849.5,1602238,37.700001,38.25,36.25,37.099998,37.099998,234723
2/12/2018,288.25,292.399994,285.149994,288.75,288.75,50839665,27.1,27.950001,26.799999,27.1,27.1,72132568,138.800003,142,137.800003,138.600006,138.600006,20315,1860,1886,1855.150024,1876.650024,1876.650024,1095277,37.5,39.799999,37.5,39.25,39.25,377041
2/14/2018,288.75,288.75,275,276.200012,276.200012,45641149,27.1,30.200001,27.1,29.6,29.6,175737302,138.600006,149.850006,138.300003,139.75,139.75,53395,1876.650024,1897.900024,1874.650024,1883.150024,1883.150024,894297,39.25,41.049999,39.25,39.75,39.75,328535
2/15/2018,274.799988,282.299988,274.25,278.700012,278.700012,26058237,29.450001,30.549999,27.549999,27.950001,27.950001,110290749,138.149994,138.149994,131,131.699997,131.699997,11602,1889.699951,1894.75,1875,1881.900024,1881.900024,1228806,40.099998,40.200001,38,38.450001,38.450001,149965
2/16/2018,280.5,281.200012,270.049988,271.649994,271.649994,30338112,28.4,29,27.6,28.35,28.35,84858890,131.899994,134.5,125,128.649994,128.649994,33524,1883.900024,1894.849976,1875.650024,1878.599976,1878.599976,895880,38.75,39.299999,37,37.849998,37.849998,101683
2/19/2018,271.5,272,256.649994,268.5,268.5,43847791,28.950001,29,27.75,28.450001,28.450001,65756683,130,130,125.949997,127.949997,127.949997,16512,1882.599976,1887.599976,1859.050049,1878.199951,1878.199951,913638,37.650002,39.5,37.200001,38.150002,38.150002,292640
2/20/2018,269,274.200012,264.799988,269.649994,269.649994,33458021,28.6,28.9,27.549999,27.85,27.85,54181125,126.5,130,125.099998,127.349998,127.349998,11532,1884.75,1885.849976,1858.800049,1863.199951,1863.199951,1021017,38.400002,38.950001,37.75,38.349998,38.349998,176626
2/21/2018,272.200012,274.100006,267.399994,273.299988,273.299988,23714454,28.049999,28.4,27.549999,28,28,53366023,128.600006,129,126.099998,127.300003,127.300003,7252,1867.949951,1868.550049,1852.199951,1857.400024,1857.400024,688268,38,38.25,36.799999,36.950001,36.950001,100357
2/22/2018,270.399994,273.600006,269.450012,272.600006,272.600006,25584062,27.950001,28.35,27.15,27.35,27.35,48059301,127.699997,128.800003,126.400002,128.100006,128.100006,9679,1850,1860,1841.550049,1853.199951,1853.199951,3313399,38.400002,38.75,36.799999,38.049999,38.049999,135181
2/23/2018,273.450012,277.200012,272.5,276.049988,276.049988,15482147,27.5,27.950001,27.4,27.6,27.6,33561141,132,132,127.050003,130.899994,130.899994,18640,1856.900024,1884.849976,1850.400024,1880.550049,1880.550049,1019187,37.849998,38.450001,37.599998,38.200001,38.200001,113912
2/26/2018,280,280,273.850006,274.450012,274.450012,15306032,27.85,30.950001,27.6,29.75,29.75,146393665,131.649994,133.699997,130,131.899994,131.899994,8019,1888.099976,1914.800049,1883.550049,1911.550049,1911.550049,1197221,38,39,37.799999,38.099998,38.099998,33445
2/27/2018,273,275.899994,265.950012,267.600006,267.600006,20824909,29.9,30.1,27.799999,28,28,77599689,131.050003,132.699997,129.449997,130.350006,130.350006,11377,1914.75,1921.75,1900,1902.550049,1902.550049,1196832,38,38.5,37.400002,37.5,37.5,30285
2/28/2018,264.25,269.700012,260.799988,268,268,26810799,27.85,28.9,26.5,28.35,28.35,82662554,129.25,132.5,126.5,127.400002,127.400002,17493,1889.550049,1895.449951,1878,1884.199951,1884.199951,1016591,37,38.049999,35.200001,37.299999,37.299999,40889
3/1/2018,266.299988,270,261.25,262.149994,262.149994,22859175,28.049999,29.4,27.700001,27.9,27.9,81087484,129,129.100006,126.300003,127.75,127.75,9792,1879.300049,1893.300049,1868,1874.349976,1874.349976,977460,37.200001,37.549999,36.549999,36.799999,36.799999,35984
3/5/2018,262.149994,265,258.75,263.5,263.5,18484565,27.9,28.549999,27.1,27.75,27.75,67491872,127.75,128.199997,121.650002,122.800003,122.800003,18057,1874.349976,1878,1858.25,1869.949951,1869.949951,945366,36.799999,36.799999,35.549999,35.900002,35.900002,60143
3/6/2018,265.850006,266,255,256.549988,256.549988,20778164,27.549999,28.700001,25,26.35,26.35,97104804,124.650002,124.650002,120.050003,120.949997,120.949997,6729,1870,1879.900024,1839.5,1846.25,1846.25,1144207,36.150002,36.450001,34,34.200001,34.200001,95064
3/7/2018,255.050003,255.350006,246.050003,246.649994,246.649994,31262500,26.35,26.75,24.4,25.200001,25.200001,103582731,119.150002,120,115,116.199997,116.199997,35289,1840,1853.400024,1828.5,1832.599976,1832.599976,1407041,33.5,34.200001,32.150002,32.650002,32.650002,103910
3/8/2018,247,257.950012,244.300003,256.799988,256.799988,33133336,26,26.700001,24.35,25.1,25.1,111977377,117.050003,118.75,115.25,116.849998,116.849998,12546,1839.800049,1858.5,1832,1852.849976,1852.849976,1379681,32.450001,34.599998,31.65,33.950001,33.950001,1061067
3/9/2018,257,257.399994,251.649994,253.25,253.25,21536191,25,25,21.65,22.700001,22.700001,106099484,117.199997,118,116.199997,117.25,117.25,6286,1854.949951,1865.25,1844,1851.050049,1851.050049,1027027,34,35.049999,33.450001,34.549999,34.549999,36634
3/12/2018,254.100006,255.25,247.25,252.850006,252.850006,25332474,23,23.450001,21.799999,23,23,76366808,116.900002,117.150002,115,115.900002,115.900002,9596,1860.199951,1869.449951,1853.400024,1867.25,1867.25,1639279,34.75,35.5,32.950001,33.599998,33.599998,590937
3/13/2018,251.300003,262.399994,249.600006,254.699997,254.699997,37647221,22.049999,23.65,22.049999,23.35,23.35,80956215,118,125,116.699997,117.150002,117.150002,19104,1867.449951,1884.75,1855,1860.25,1860.25,1281050,33,34.75,33,33.400002,33.400002,113741
3/14/2018,252.5,257.850006,250,257.049988,257.049988,25471485,23.1,24.450001,22.65,23.799999,23.799999,87140379,118.599998,118.599998,116.099998,117.5,117.5,13256,1856,1867.900024,1848,1864.5,1864.5,920098,33.049999,34.900002,33.049999,34.650002,34.650002,43043
3/15/2018,257,258.799988,252.550003,253.699997,253.699997,18339890,23.700001,24.25,23.4,23.6,23.6,45481906,116.400002,117.849998,116.400002,117.199997,117.199997,5169,1865.199951,1887.5,1865.199951,1880.800049,1880.800049,1467731,35.299999,36.25,34.650002,35,35,108848
3/16/2018,250.649994,255.699997,250.100006,252.300003,252.300003,25728297,23.700001,24.4,22.799999,23.450001,23.450001,67745076,117.900002,117.900002,114.199997,115.300003,115.300003,15596,1880,1881.099976,1846.550049,1853,1853,1974084,35.299999,35.650002,34,34.150002,34.150002,19707
3/19/2018,252.899994,253.600006,246.100006,247.949997,247.949997,18167594,23.799999,24.049999,22.700001,23,23,43793755,115.699997,115.699997,110.900002,112.050003,112.050003,26825,1853,1860,1843.150024,1847.25,1847.25,1959685,34.200001,34.75,33.299999,34.349998,34.349998,37117
3/20/2018,246.850006,252.25,245.350006,249.100006,249.100006,20556571,22.700001,23.5,22.5,23.1,23.1,35334974,111,117.25,111,115.699997,115.699997,8752,1845.099976,1855.900024,1835.25,1839.5,1839.5,914343,34.049999,34.900002,33.849998,34,34,18187
3/21/2018,251.75,254.300003,247.100006,248,248,19533972,23.049999,26.549999,23.049999,25.299999,25.299999,135184902,116.849998,117.300003,114.150002,114.5,114.5,9200,1848,1863.199951,1843.300049,1858.900024,1858.900024,1480285,34,35.400002,33.400002,33.5,33.5,4516339
3/22/2018,247,247.350006,240.649994,241.550003,241.550003,26828240,25.549999,26.299999,23.5,23.799999,23.799999,132481098,115.75,116.849998,112.5,113.25,113.25,12990,1858.900024,1880,1855.099976,1867.75,1867.75,1668306,35.099998,35.400002,34.400002,34.799999,34.799999,68896
3/23/2018,237.800003,239.649994,232.350006,234.800003,234.800003,27150262,22.5,23.5,22,22.700001,22.700001,87934691,110.75,116,109.300003,114.550003,114.550003,12396,1846.650024,1853.099976,1837.25,1841.550049,1841.550049,1797538,34,34.700001,33,33.75,33.75,59930
3/26/2018,234.75,247.850006,234.25,246.5,246.5,30373940,23,23.85,22.6,23.4,23.4,70351988,113.849998,129.949997,112.5,128.350006,128.350006,49491,1839.900024,1900,1833.5,1893.449951,1893.449951,2624986,33.549999,38.299999,33.400002,37.700001,37.700001,1025060
